call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text,review_status,audit_flags
2159,game_t02158,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,B518BD691635ED6FE7B7681C6D21D0341D475CBB698D1871A42A03A187FD7E56,text,「自己不想被抛弃，所以自己也不抛弃，传颂下去――」,OK,
2160,game_t02159,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,527F479A4C64CE141DD02B42A8FB49DA2FFDF72C9044C8DC8FCE40CAF3FC1087,text,「……你这样看起来简直就像是在翻找死人一样啊！」,OK,
2161,game_t02160,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2162,game_t02161,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2163,game_t02162,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,B89CD324CA1C714C3DE51733912C4D6A9DB4A6C85AD55387D0F940F8346BEC4D,text,「……死者可没那么方便啊」,OK,
2164,game_t02163,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,8F9E84059C54B00B0DB1FEA96556F92C155167D4687C47EF012DDCF9D64E94B4,text,「啊？」,OK,
2165,game_t02164,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,84525770C048009AFE09DE313B527948DB3ED85169895495C1E44EE9980A3AAD,text,「……伦纳德的事，是我不对。有点太迟钝了。」,OK,
2166,game_t02165,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,B7B6356E049DAEC5E444124C4760132748E768F0CFF27D85F00A2346D9EFEFF4,text,「……突然怎么了」,OK,
2167,game_t02166,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,8AF6AE5F6D2D7CA2EC7403F5BF4883483A2473B157DACA0E4EBA1149B1FA4C7D,text,突然……变得老实了……？,OK,
2168,game_t02167,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,632E522BF80D0ED752EE7BF2854576C68B9235EB72FEBF4BCE9B06BDAA02C2FC,text,「但是那些死者正是威尔……你们在逃避的现实之一」,OK,
2169,game_t02168,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,18D653597BC40939EEE73F673DE21110DB4A8E0B06D68C416572D4D04C15CF6B,text,「这是什么……意思……？」,OK,
2170,game_t02169,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,409975975144698AC6E284C20B7BBE3EC8D00FE51EBEE5DB3E19E73ED4B3F386,text,「……唔，比如威尔，他心里某处也是理解的。」,OK,
2171,game_t02170,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,53E05501C94F76007EA5E1D28F318487B73C7C8C757F2EBCEBF46AC6E8FD5546,text,「喂……回答我……」,OK,
2172,game_t02171,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,318813CB5CCDFF9FE1E3002E6DE8766358E73EBA6334C4CCFBBB7D4B5A673CBC,text,什么啊……为什么这家伙一个人就理解了……？别擅自解释别人的话啊……？,OK,
2173,game_t02172,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,71DAFC3518E27DB78586E8587170A7BB8EC8949A5D7C55051F83A5B9B5D52A11,text,「“被留下的宝贵战力”——」,OK,
2174,game_t02173,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,CDE755550980FE4AC7E57CD48B92A96C2DBC0C8775AA64C4A3E5C9929A8202BE,text,「……啊？」,OK,
2175,game_t02174,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,D72511D4E3F819D6A110B14C61566074CAC6286F5E54D98684A43586313A9E1C,text,「不然的话，那种台词是不可能说出来的……」,OK,
2176,game_t02175,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,71BCFDEECFDA89571111D86D83247E8FC77DAF55459195120446D6C41EA72C14,text,「所以，别一个人擅自就理解了……」,OK,
2177,game_t02176,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,2C594054DC34FA611D02410FD36AD22176B7D1AB752A8AC2D6708A2D4E2E607D,text,「威尔」,OK,
2178,game_t02177,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,55E427D9F3071263A550BF1AD128231EBA6341FD32762EC21DFD08CE00E8FDBD,text,「什、什么啊」,OK,
2179,game_t02178,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,22C29259C15494EB0B54881EDE94010D18409D5DFA7902E0E0B235A3FC1C55CB,text,「『死伤者约1000名』——舰长的话，但其中相当数量已经死亡了呢」,OK,
2180,game_t02179,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,AC3E5F158AE722C13B5E0B9D96FF93240F8F526167EDFEB02A3473AD03C99B9E,text,「从医疗区域来看，似乎也没有那么多住院患者。」,OK,
2181,game_t02180,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,149640CBBA6C75EC7B686871D31A78F6EDF16A146151BEB5448B9D0880556BB6,text,「……那又怎么了？」,OK,
2182,game_t02181,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,CC41FDCC367A83C57E2FF3B393AD4902AE58A3A5AB09FD7D3D1C244DE1DA0F6A,text,那是肯定的。漂流到这里已经三个月了。,OK,
2183,game_t02182,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,D0F52A5A92D1C530E54DEAA3C4BA9431062D9132B4583332091A6E288A607110,text,母舰的设备能恢复的早就恢复了，在这里治不好的重伤者，大多没能撑到今天。,OK,
2184,game_t02183,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,89CE1EE928FDBDFBA09C05EBA3ACB37C0066C445A1EC5E1978C508D8D02C6A0C,text,现在住院的，都是些没有生命危险但恢复需要时间——比如复杂骨折之类的伤患。,OK,
2185,game_t02184,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,DE43C84F0F82CBB1AAB8EB1408E0BB3887AA7252AB5C01A6886C6642B2968378,text,「那些人怎么了？第4层，C28区块？」,OK,
2186,game_t02185,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,B6A866CFCC1D6918D88C466CA3C8096A3CE0081BFC1AEA23CA5338359F34A2A8,text,C28区块……,OK,
2187,game_t02186,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,3B0124EA04EEA13B795D632AE20374019307A36E63B30456BEB727F8B87ED8DC,text,停尸间吗……前天我讽刺时用过的那个。记得真清楚……,OK,
2188,game_t02187,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,17FCA2422C86C0BE448419052A236A9C00A947759841731479042AB20874812E,text,「……留有遗体的家伙们。总有一天，我们一定要把他们带回本土，这也是我们的任务啊」,OK,
2189,game_t02188,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,FF6609AA1F3FD1133AC67A7865DA09495CB4F958637D9CE072ACD661AE234EAB,text,大海崩中消失在海里的人很多……所以至少，那些家伙——,OK,
2190,game_t02189,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,80D05E2DD61306F37E1454F0D9032028EA57A43FC220E5D2F5B488DE175A1BFC,text,「果然……呢」,OK,
2191,game_t02190,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,BE4CB5A8BCE3610D6E6900321C3DB9002713EF9EF09BC9FF65BD8FD85D9C6657,text,「……喂，莉莉娅？」,OK,
2192,game_t02191,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,2F68F89CC10E65C38B098DA2DF7C7968B737261CCB9C693871883ACCBDC5B559,text,「我去向中尉提个建议」,OK,
2193,game_t02192,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,73B42942730422A3222891016E06ACE31BB3539A89D3E89F6A729BFA6EB5CE5F,text,「喂，等等！　话还没——」,OK,
2194,game_t02193,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,3C3DCE74C4CFF28DE398CF1CDB47329B29AA5E12050688460E49387255CE4E5B,text,可恶，这家伙还是一如既往地独断专行……！,OK,
2195,game_t02194,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,C61E33367E31517D68C07E181192D57256B49CF94AA74F058F75A17374F7F052,text,「我们，应该下定决心了。为了活着的我们自己。」,OK,
2196,game_t02195,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,07E62977EE9692A6E1928F055F9B273A98C99AB8895CE84F3E4AD2D896FD783E,text,「莉莉娅！喂——！」,OK,
2197,game_t02196,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,B32531EFDEE16074EDE6E4253262C62F79C2F4D6C9EEA0B01A7D9CE3DF21C57C,text,什么啊……什么觉悟啊……？,OK,
2198,game_t02197,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,283E6B088840B53CA1AD5C6A480C0FF7CA23691E9A43543CC5BF6BD59A0B9565,text,糟了……不小心大声吵起来了。,OK,
2199,game_t02198,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,28D573A0E354B4F9930E3C67ADABEBE6E57C5CA6C267EAE8367CCED1116E718D,text,食堂人少真是帮了大忙了……,OK,
2200,game_t02199,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,4B43949046E9A00AF2F25E3A79525991638140FC37C36AAD7744E0CEF90EC663,text,「你干得挺漂亮的嘛」,OK,
2201,game_t02200,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,63A58ECCA499D3E8A2CA237EC24E97E351AF78920B401D4D3B91ED5C73FED34B,text,「梅尔……！」,OK,
2202,game_t02201,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,4D50E0B32219086B2F1975B0D0DA91A4B55C67B2E03D2317A0E4A22020166626,text,又挑了个好时机出现……！,OK,
2203,game_t02202,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,603F9574CFDA0CF42796D6038C97E322D8167DDF55C9D5D3C2AA9340780DBBF3,text,完全忘了这家伙使用食堂的时间不规律……,OK,
2204,game_t02203,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,4921B88717408F4289D610A568EE5599713393514EF97B668D3B8EAD669AFC6A,text,「没被资深卫兵伍长发现真是太好了。最近好像对风纪管得很严呢？」,OK,
2205,game_t02204,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2D708974AD72EC9D5E97181C498CD5A97589D292D32EDB5C6005F7206BED5643,text,「……嘛，算是吧。」,OK,
2206,game_t02205,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,77D815D5452E3470BA42D222E630A56FECA5BE7AABEF47A3061F17F4B1D13D5D,text,像刚才那样关乎舰上士气的大吵架，要是被MA发现了，也许就不是被吊起来示众就能了事的了。,OK,
2207,game_t02206,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,6E320A07C75290ADEBED624C75B45193DF606093B0E3807DAF8416FE21FB3FF1,text,那种东西，连在意的心思都没有……,OK,
2208,game_t02207,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,3FE4365A1C7979429623DABA938725E3685F063705C61EAEF6156DC5112B3812,text,「嘛，那么喜欢甲板减肥我就不拦了。怎么样，威尔」,OK,
2209,game_t02208,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,71C41AA84D5AB51F6FB984D64542E076F95096CFE005D19FD2FBA91E26BFDD8F,text,「……上次的你也看了吗」,OK,
2210,game_t02209,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,EF3CB7102D9A4E3D981C238C67D99C576E641D7CD3CBD9DE9166CF0A17F1C67F,text,「看着的人不是我哦。呵呵呵，我们的情报网总是在柱子的阴影里哦，你啊」,OK,
2211,game_t02210,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,B00930587665356CDB3FAC88F4AB7F81DD05BD9D9E11F4C24653203B2B8D43FD,text,「……哼」,OK,
2212,game_t02211,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,CEFA394B495865431F37EBEAB48987DABED09FA42BF3079C918F75EE96A64B22,text,让你看到了不好的东西……,OK,
2213,game_t02212,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,92BA2DAD7A70B2415D26B8E9F223B4C76C6857D2AF295CFFC622CD759001AC48,text,「那，不追上去吗？莉莉娅，已经走了哦？」,OK,
2214,game_t02213,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,68746659B7C33AFFBA4D62ABE6CAC08B5EA488BD0E721524897F00CFA808CC34,text,「……追上去也没用吧」,OK,
2215,game_t02214,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,C54DF230676AC15CEBB30FE716CAE15758772E7656F7DDCFFA96003D353D48A4,text,到了现在这种完全错过的地步，就算追上去也只会让事情重新翻出来而已。,OK,
2216,game_t02215,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,79EE33097E474096E7AF4BAAA9A8D8577442A7AF5D33825EFAA7399BE1D4768F,text,「哎呀少年，你要偷懒吗？」,OK,
2217,game_t02216,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2218,game_t02217,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,5E1A5717C853C3F6AC12B5BBD18C5333CF673A5834011C2CCB52F8B1266BB0FB,text,「现在在这里糊弄过去，你们是分队编成吧？任务中就算不情愿也得见面不是吗？」,OK,
2219,game_t02218,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,13C40F040F842EE1B0F9E427323BFDFF945DB073F8D66A4E66C858CA80C81874,text,「我不会把私情带进任务里。不过反过来，要是那家伙把私情带进任务，就算『再不愿意』也会撞上吧。」,OK,
2220,game_t02219,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,53AD83D3A42D6025E8DA0586586061D160ED4D910EEF0D7771783DCBDEEF0BD3,text,「嘿，那是什么，永恒的斗争宣言？真是少年啊威尔」,OK,
2221,game_t02220,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,24FF0E9629C724271F3DAE43AA65554919FB4D1992612E553CD96E4100DD2EFC,text,「……没办法啊，那个，怎么说呢。因为明白了所谓对状况的根本认识差异，那玩意儿。」,OK,
2222,game_t02221,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,523060AB9756AE777F36EFC22C22ECE5B2BF36FA1AC21BE12DD0C98926085C9D,text,「我可不想因个人感情毁掉为生存准备的选项。」,OK,
2223,game_t02222,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,166C0DEF7DAEFE60D723F2CFDB981563D04ED1DDD06F5EBDE5FB8BD7D298CC17,text,本来这种根本性的简单事情，为什么会变成纠纷，我才搞不懂呢……,OK,
2224,game_t02223,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,700C343CC7C97AE3601745C4A82DD32D3619089CBA0B6B3D2B668543093C1774,text,还是说我有什么根本性的误解……？,OK,
2225,game_t02224,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,A2C8E45605A633AF27DE883C02410FAD70BBEC6B0CA195351F9D427B8836DFBD,text,「私情云云根本性差异啊……你们真是……」,OK,
2226,game_t02225,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,DE7E5E498F0DBCEB322289AEDC50B2D4E68612D508156A707E7F27ED632E501C,text,「……先坐吧。你还没吃饭吧？我也没吃上饭——」,OK,
2227,game_t02226,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,733A2E48C91A82DC4BB26D26C3D8E33968B5DF018EAFF18B530C8F2B0E83D9F4,text,总之，我也不好意思把梅尔卷进来。,OK,
2228,game_t02227,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,817B41ABD26B060CDEE864FFF8E3A9A7B4F6C2D944EF85CCA32832D8FD987163,text,先吃个饭转换一下心情——,OK,
2229,game_t02228,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2230,game_t02229,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,2C594054DC34FA611D02410FD36AD22176B7D1AB752A8AC2D6708A2D4E2E607D,text,「威尔」,OK,
2231,game_t02230,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,67FACD15479C8519362ECCE0527552188045A7F9EA192E3DAA240302C2AA17C0,text,「……什么啊，饮料的话不是给我——」,OK,
2232,game_t02231,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,E460CC1E47FDB30E4C2F4EB8883E69B9BF49FD9BEF2DD19B814877D2371743EE,text,「你，认真考虑过吗？」,OK,
2233,game_t02232,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,75B4B9514A65FE29D9CC61EF6E2AAD52EE91579EF9944484B3A53023874CAB07,text,「……诶？」,OK,
2234,game_t02233,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,C1A7F5E94FC01D91D0B73AC8D44A00A620A440AC1FE37ADE7B3293ABE17C9BC2,text,什、什么啊，突然之间。,OK,
2235,game_t02234,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,01CB356F3392C3E248075B7D574A3083DD74F82A2DA5EC5470F2F080F9D0C850,text,「认真点，我说。这种情况」,OK,
2236,game_t02235,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,CABCE38FFD20D2B1182190BBEB2D7AC3193EC4788A19E00F19E7E9EBE6F7B521,text,「喂，这到底是怎么回事——」,OK,
2237,game_t02236,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,48C8EFC17CE20B1F55AC63B4F50DE5513FBDBAD3CBADC7F4B0F17D5FAEA13E3E,text,「莉莉娅不是说过吗。你能断言威尔没有逃避这个现实……？」,OK,
2238,game_t02237,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,A1FB24D569A6636E222E924A4E4AC0CBC64BC9E8D5FFF9569C2D87ED68F7A862,text,「连你也这么说——」,OK,
2239,game_t02238,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2240,game_t02239,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,811C45C2D355C061DC3E37511131516E134241F9D9BA6A78CB76E42291EB1E19,text,可恶。一副不会让你逃掉的表情。,OK,
2241,game_t02240,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,4059BC4AB02782FF2D3374F65885B7177FEABAB6E1C4600D87108B813CFCC265,text,梅尔虽然交往时间不长，但这种天生的强势……哼，我身边的女人全都……,OK,
2242,game_t02241,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2EA39449EF9FA3698E329D885DB616630B284D25421C007F911CEC826D13D494,text,「……我在考虑」,OK,
2243,game_t02242,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2244,game_t02243,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,C4B2B6D721CC5AEA28C6602F88782251C20B3B1484EE2A908CB61415AF945E08,text,「大体我哪里在逃避现实？怎么想都是我在正视现实吧」,OK,
2245,game_t02244,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,E7B77D84D858E176D15B5F1B32C821A0C63F1E9C70D1FBFD4086C4ACF6F2BF24,text,「……哦哦。那么，那个现实是什么？」,OK,
2246,game_t02245,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,080A1F5705860B840AF4599E284CD7E12CF9C300C3FC09C6422F695A0ED6BFBD,text,「哈？你说什么，当然是现在这个情况啊」,OK,
2247,game_t02246,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,306B177BE4084CF75F8374B00B65E65D280B88A7C573FBF76E6D56B93282D438,text,「所以，这个情况是？」,OK,
2248,game_t02247,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,B7F5A4EB2A76862D0E66B31107587D8750451C8E32611FD22709352778BDD350,text,「喂喂饶了我吧，你是想让我做个关于JFK现状的简报吗？」,OK,
2249,game_t02248,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,90899BC511DA217CB487822F8510D2C428C2E8829C4A271D8914020899C73D0D,text,什么……？为什么连梅尔都到现在才来问这种事？,OK,
2250,game_t02249,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,5CD612EC69C0FC0A05B7A57C9CA01CA1B9849F34F72684C021C37CA3FABF07A5,text,你觉得我在这里搁浅已经几个月了……,OK,
2251,game_t02250,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,BB7C474FA9B5B52644BC3BC330DBA76E0F5D71345067BDD68AAB1EEFB158036A,text,「……你们那艘漂亮的战术机母舰现在搁浅在这里，孤立无援，通信也联系不上」,OK,
2252,game_t02251,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,AD09B33E3C3E64507ED8817C166ABA3B30B85D1A4487DB010B023176D7C3A85C,text,「是啊。那就是现实」,OK,
2253,game_t02252,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,CB42809E92B3264E6EF98E6C8C8D12EB358BB931A7065F5A957B4354DD538562,text,「……就这些？」,OK,
2254,game_t02253,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,9B0AA4E69856AB36F8DED8E4D7A33AB3D6AF5E87824BA361741125C6027E78F0,text,「就这些……你也太烦人了梅尔，还能有什么啊」,OK,
2255,game_t02254,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,A9C0BBE0F43FCB5C4B59A68E79C89CCD5AC58C332703072D5D4679FD0D50FD97,text,「威尔，你真的是明知故问吗？」,OK,
2256,game_t02255,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,1233504E687E9BD8E2594E9D5CB32C6E14069D2A96F7E22B3100D60FFF3353DD,text,「所以呢。……梅尔，你今天有点奇怪啊……？」,OK,
2257,game_t02256,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,5C47A4B70A01215647479ABE56E49B7B957A7DD4A4F6ED599173093AEA898AD8,text,该死，真让人烦躁……,OK,
2258,game_t02257,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,526861A5C9D79F61C78399E8E194066F16AECEFD286BE59091B1DE697E1B6EEB,text,平时听到1就能知道10的类型的美露，为什么会听这种重复了好几次的话……？,OK,
2259,game_t02258,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,E399C131AA9BA57E26C03953755343F896CAF99A234E6CA1AF52615859EB8306,text,「……OK，那就当这是威尔……不，是你们JFK的现实吧」,OK,
2260,game_t02259,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,05961B9BE1BA98EC73CA32C963F4F24AD93167AA5A42573AE76A58B342B10DD6,text,「对我们来说……喂，你这话怎么这么冲啊」,OK,
2261,game_t02260,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,E86BE2DFEC7886ED1927D12C7E9362CF6D5C3F2B6C6C6DB155D63E3D5AF195A3,text,「好了啦。话说，正视这个现实，你们到底在做什么？」,OK,
2262,game_t02261,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,77ADBCA35C91E51ED7B877DF1043B4E9A4DF0F01542A5610ABAC449B1B993169,text,「那个啊，那不是梅尔最清楚的故事吗？」,OK,
2263,game_t02262,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,CDAC65690B6C1D42A5FA483D6AD6855A4DEBBD8E5EF169A19BB8DB6068343F60,text,「设置中继机，旨在与外界接触。粮食有限，这是生存的唯一途径。」,OK,
2264,game_t02263,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,2DAC65157D8B2F6BE0EE63D1ED49F517B87D3C8C9533EB4DEF1BCAF8D7FE8E21,text,「嗯——」,OK,
2265,game_t02264,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,F63B04A768D412C94BCC221B7A344D6E34922C0EAABC680FE60126BC57A2B0CB,text,「哼，我说你啊，让我解释了一堆明摆着的事……」,OK,
2266,game_t02265,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,902529BF4747C7CC4F6E5F7660A095EFD8BE701A84C45BF9CFA89E7B1DFC78C1,text,人的心情也不懂……！我跟莉莉娅吵架已经累了，没空再应付梅尔——,OK,
2267,game_t02266,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,メルヴィナ,7B66037953CFA93A8E0C500AC0D3EC2ACA3764F5076BAB0319B0F14AC883EAC2,text,「哎，那不是很奇怪吗」,OK,
