"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"3915","pf:static:photonflowers11.rio.002:1303593164:00158402","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","","…<03>…<03>そうか…<03>…<03>そういうことだったのか…<03>…<03>！！<01>","……原来如此……原来是这么回事……！！<01>"
"3916","pf:static:photonflowers11.rio.002:1303593164:00158652","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>ちがう――絶対違うよ。<0A>伊隅は神宮司と同じじゃない！」<01>","【竹宫】「……不对——绝对不对。<0A>伊隅和神宫司根本不是同一种人！」<01>"
"3917","pf:static:photonflowers11.rio.002:1303593164:00158890","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「だめだよ伊隅――あの人は…<03>…<03>あんたが考えてるような人じゃないっ！」<01>","【竹宫】「不行，伊隅——那个人……不是你想象中的那种人！」<01>"
"3918","pf:static:photonflowers11.rio.002:1303593164:00159126","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「あの人は大陸で大勢の味方を…<03>…<03>弱者を切り棄てることで生き残ってきた人なんだよ？！」<01>","【竹宫】「那个人是在大陆靠舍弃许多友军……靠舍弃弱者一路活下来的人啊？！」<01>"
"3919","pf:static:photonflowers11.rio.002:1303593164:00159486","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「――信用とか愛情じゃなく、<03>計算で私たちに接しているんだよ！？」<01>","【竹宫】「——她对待我们靠的不是信任或感情，而是算计啊！？」<01>"
"3920","pf:static:photonflowers11.rio.002:1303593164:00159818","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「竹宮…<03>…<03>」<01>","【美知留】「竹宫……」<01>"
"3921","pf:static:photonflowers11.rio.002:1303593164:00159896","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","","その男は…<03>…<03>まさか竹宮の…<03>…<03>。<01>","那个男人……难道是竹宫的……<01>"
"3922","pf:static:photonflowers11.rio.002:1303593164:00160138","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「神宮司のことは…<03>…<03>たまに手紙に書いてあった。<0A>凄腕だけど冷酷で、<03>誰とも仲良くしない衛士だって…<03>…<03>」<01>","【竹宫】「神宫司的事……偶尔会写在信里。<0A>说她是技术高超却冷酷、从不和任何人亲近的卫士……」<01>"
"3923","pf:static:photonflowers11.rio.002:1303593164:00160592","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「弱って孤立したり、<03>逃げ遅れた戦友や部下を、<03>作戦のために平気で見捨てられる人だって…<03>…<03>」<01>","【竹宫】「说她为了作战，可以毫不犹豫地舍弃虚弱、孤立，或来不及撤退的战友和部下……」<01>"
"3924","pf:static:photonflowers11.rio.002:1303593164:00161052","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"3925","pf:static:photonflowers11.rio.002:1303593164:00161124","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「検閲逃れのために、<03>全然違う褒めるような書き方だったけど…<03>…<03>あたしたちしかわからない言い回しが入っていて、<03>それで逆の意味だってわかったんだ」<01>","【竹宫】「为了逃过检阅，写法完全不同，表面像是在夸奖她……可是里面用了只有我们才明白的说法，所以我知道实际意思正好相反」<01>"
"3926","pf:static:photonflowers11.rio.002:1303593164:00161652","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「その頃、<03>兵役法の改正が近かったから…<03>…<03>たぶんその人は、<03>戦場は酷いところだから絶対志願するなって…<03>…<03>あたしに伝えたかったんだと思う」<01>","【竹宫】「那时兵役法快要修改了……所以我想，那个人大概是想告诉我，战场是非常残酷的地方，绝对不要志愿参军……」<01>"
"3927","pf:static:photonflowers11.rio.002:1303593164:00162168","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"3928","pf:static:photonflowers11.rio.002:1303593164:00162240","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「しばらくすると手紙が来なくなって…<03>…<03>その人の実家には、<03>戦死の通知と遺品だけが送られて来たって…<03>…<03>」<01>","【竹宫】「过了一阵子，信就不再寄来了……听说送到他家的，只有战死通知和遗物……」<01>"
"3929","pf:static:photonflowers11.rio.002:1303593164:00162698","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"3930","pf:static:photonflowers11.rio.002:1303593164:00162770","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「そのことは逆に、<03>大陸の戦争をあたしの身近にした…<03>…<03>。<0A>で、<03>九州疎開計画が発表されたとき、<03>前に話した理由で志願するって決めたんだ」<01>","【竹宫】「那件事反而让大陆的战争离我更近了……<0A>后来九州疏散计划公布时，我就因为之前说过的理由，决定志愿参军」<01>"
"3931","pf:static:photonflowers11.rio.002:1303593164:00163450","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「あの人が護ろうとした人たちや故郷を、<03>代わりに私が護るために…<03>…<03>」<01>","【竹宫】「为了代替他，保护他想保护的人们和故乡……」<01>"
"3932","pf:static:photonflowers11.rio.002:1303593164:00163722","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"3933","pf:static:photonflowers11.rio.002:1303593164:00163794","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「一秒でも早く衛士になりたかったから、<03>地元に戻らないで東京で志願したの。<0A>そうしたら…<03>…<03>神宮司がいた…<03>…<03>」<01>","【竹宫】「我想早一秒成为卫士，所以没有回家乡，而是在东京志愿参军。<0A>结果……神宫司就在这里……」<01>"
"3934","pf:static:photonflowers11.rio.002:1303593164:00164236","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「正直、<03>最初は複雑だった…<03>…<03>。<0A>だって、<03>ひとりで生き残ったからって、<03>あの人が死んだことを神宮司のせいになんてできないし…<03>…<03>。<0A>かといって何事も無かったようには思えないし」<01>","【竹宫】「说实话，一开始我的心情很复杂……<0A>毕竟不能只因为神宫司一个人活了下来，就把他的死怪在她头上……<0A>可我也没办法当作什么都没发生」<01>"
"3935","pf:static:photonflowers11.rio.002:1303593164:00164776","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>でも…<03>…<03>基礎訓練のやり方や人の切り方を見て、<03>肌で感じて確信した。<0A>神宮司は、<03>少なくとも弱者を…<03>…<03>あの人を助けはしなかっただろうなってね…<03>…<03>」<01>","【竹宫】「……可是……看到基础训练的方式，还有她淘汰人的做法，我亲身感受到并确信了一件事。<0A>神宫司至少不会去救弱者……也不会去救他吧……」<01>"
"3936","pf:static:photonflowers11.rio.002:1303593164:00165394","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"3937","pf:static:photonflowers11.rio.002:1303593164:00165466","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>だからあたし、<03>自分の分隊だけでも全員いっしょに衛士になるって決めたの」<01>","【竹宫】「……所以我决定，至少要让自己的分队全员一起成为卫士」<01>"
"3938","pf:static:photonflowers11.rio.002:1303593164:00165740","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「なんか…<03>…<03>そういう歪んだかたちの復讐っていうのかな。<0A>――あんたとちがって絶対弱者切らないぞっ、<03>てさ」<01>","【竹宫】「该怎么说呢……也许是一种扭曲的复仇。<0A>——我要和你不一样，绝对不会舍弃弱者」<01>"
"3939","pf:static:photonflowers11.rio.002:1303593164:00166146","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「…<03>…<03>そう…<03>…<03>だったの」<01>","【美知留】「……原来……是这样」<01>"
"3940","pf:static:photonflowers11.rio.002:1303593164:00166242","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>…<03>…<03>ごめんね…<03>…<03>なんの言い訳にもならない個人事情ばっかりで」<01>","【竹宫】「…………对不起……说的全是个人原因，根本算不上任何借口」<01>"
"3941","pf:static:photonflowers11.rio.002:1303593164:00166482","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「竹宮は悪くない…<03>…<03>。<0A>訊いたのはこっちだから…<03>…<03>」<01>","【美知留】「竹宫没有错……<0A>毕竟主动问的人是我……」<01>"
"3942","pf:static:photonflowers11.rio.002:1303593164:00166722","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>あたしも伊隅と同じだよ。<0A>こんなこと言ったら嫌われるかもって…<03>…<03>言わないようにしてたんだから」<01>","【竹宫】「……我也和伊隅一样。<0A>因为担心说出这种事会被讨厌……所以一直不肯说」<01>"
"3943","pf:static:photonflowers11.rio.002:1303593164:00167130","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「いや…<03>…<03>私は…<03>…<03>もっと打算的で…<03>…<03>もっとみみっちいわ」<01>","【美知留】「不……我更加精于算计……也更加小家子气」<01>"
"3944","pf:static:photonflowers11.rio.002:1303593164:00167340","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「あ～あ…<03>…<03>…<03>…<03>もっと単純に、<03>神宮司を恨んだり憎んだりできれば…<03>…<03>楽だったかもね…<03>…<03>」<01>","【竹宫】「唉……如果能够更单纯地怨恨神宫司……憎恨她……也许会轻松得多……」<01>"
"3945","pf:static:photonflowers11.rio.002:1303593164:00167680","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「――！！」<01>","【美知留】「——！！」<01>"
"3946","pf:static:photonflowers11.rio.002:1303593164:00167736","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","","もっと単純に…<03>…<03>恨んだり憎んだり…<03>…<03>か…<03>…<03>。<01>","更单纯地……怨恨、憎恨……吗……<01>"
"3947","pf:static:photonflowers11.rio.002:1303593164:00167838","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","みちる","【みちる】「確かに…<03>…<03>その方が楽だったのかも知れないな…<03>…<03>」<01>","【美知留】「确实……那样也许会轻松一些……」<01>"
"3948","pf:static:photonflowers11.rio.002:1303593164:00168040","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1303593164","竹宮","【竹宮】「…<03>…<03>…<03>…<03>…<03>…<03>」<01>","【竹宫】「………………」<01>"
