"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"2595","game_t02605","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","和泉","「ああ…\w…\w！」\p","「啊……！」\p"
"2596","game_t02606","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","安芸","「うわわ…\w…\wまずいよッ！」\p","「哇哇……糟了！」\p"
"2597","game_t02607","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","志摩子","「唯依…\w…\w！」\p","「唯依……！」\p"
"2598","game_t02608","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――く…\w…\wッ！！」\p","「——唔……！！」\p"
"2599","game_t02609","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","声","「――ちッ！」\p","「——啧！」\p"
"2600","game_t02610","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――えっ！？\p","——咦！？\p"
"2601","game_t02611","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――今の声は――ッ！？\p","——刚才的声音是——！？\p"
"2602","game_t02612","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","レシーバーが拾った山城さんの…\w…\w！？\p","接收器捕捉到的，是山城的声音……！？\p"
"2603","game_t02613","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","山城さんが――あの山城さんが感情を顕にしている！？\p","山城——那个山城竟然流露出了情绪！？\p"
"2604","game_t02614","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――そうだ！\n――反応の遅さに苛立っているのは向こうも同じ！\p","——没错！对反应迟缓感到焦躁的，不只我一个！\p"
"2605","game_t02615","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――じゃまッ！\p","——碍事！\p"
"2606","game_t02616","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――ぃやああああぁぁッ！！」\p","「——呀啊啊啊啊！！」\p"
"2607","game_t02617","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――くッ！！　同じミスを…\w…\wッ！！」\p","「——可恶！又犯了同样的错……！！」\p"
"2608","game_t02618","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","山城","「――ほら、\wどうしましたのッ！？」\p","「——来啊，怎么了！？」\p"
"2609","game_t02619","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――！？」\p","「――！？」\p"
"2610","game_t02620","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","山城","「こんなものですの――篁さんっ？！　がっかりさせないでッ！！」\p","「就这点本事吗——篁？！别让我失望！！」\p"
"2611","game_t02621","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――これは…\w…\w！？\p","——这是……！？\p"
"2612","game_t02622","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","志摩子","「――休み時間はいつもひとりで過ごすらしいよ」\p","「——听说她休息时总是独自一人。」\p"
"2613","game_t02623","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","志摩子","「――色々考えたいからひとりにして欲しいんだって」\p","「——说是有很多事要思考，希望别人让她一个人待着。」\p"
"2614","game_t02624","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","そうか――この荒々しさこそ本来の格闘戦スタイルなんだ…\w…\w！\p","原来如此——这种狂野，才是她本来的格斗风格……！\p"
"2615","game_t02625","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","護るべき者も指示するべき者も持たない――解き放たれた山城さんの本能！\p","没有需要保护的人，也没有需要下令的人——这是彻底解放的山城本能！\p"
"2616","game_t02626","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","己の戦いのみを追求する純粋――！！\p","只追求自身战斗的纯粹——！！\p"
"2617","game_t02627","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","――しまったッ！\p","——糟了！\p"
"2618","game_t02628","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","不覚ッ――見とれた隙に…\w…\wッ！！\p","大意了——竟然在看得入神时露出了破绽……！！\p"
"2619","game_t02629","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「…\w…\wぅ…\w…\wわああああああぁぁぁ――ッ！！」\p","「……呜……哇啊啊啊啊啊——！！」\p"
"2620","game_t02630","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","和泉","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"2621","game_t02631","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","安芸","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"2622","game_t02632","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","志摩子","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"2623","game_t02633","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","真田教官","「――紅、\w一本ッ！　それまでッ！！」\p","「——红方，一分！到此为止！！」\p"
"2624","game_t02634","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","和泉","「――やったあぁっ！　唯依が山城さんから――ッ！！」\p","「——太好了！唯依从山城那里——！！」\p"
"2625","game_t02635","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","安芸","「――一本取ったああああっ！！　やったああぁっ！！」\p","「——拿下一分了啊啊啊！！太好了啊啊！！」\p"
"2626","game_t02636","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","志摩子","「…\w…\w唯依…\w…\wよかったね…\w…\w！」\p","「……唯依……太好了……！」\p"
"2627","game_t02637","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――くはぁッ…\w…\wはぁッ…\w…\wはぁッ…\w…\w！」\p","「——哈啊……哈啊……哈啊……！」\p"
"2628","game_t02638","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「――勝っ…\w…\wた…\w…\w？！」\p","「——赢……了……？！」\p"
"2629","game_t02639","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","真田教官","「――各機、\w演習開始座標まで後退ッ！　下がれッ！！」\p","「——各机后退至演习起始坐标！退后！！」\p"
"2630","game_t02640","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","唯依","「…\w…\w…\w…\w」\p","「…\w…\w…\w…\w」\p"
"2631","game_t02641","０２０：１９９７年_22：近接模擬戦闘　８月２８日.egpack","０２０：１９９７年_22：近接模擬戦闘　８月２８日","旁白","私…\w…\wやったんだ…\w…\w。本当に…\w…\wやった…\w…\w？\p","我……做到了……真的……做到了？\p"
