call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
1548,game_t01547,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\wただ、\w一応これも言っとくけど」,「……不过，姑且也把这话说了吧」,OK,
1549,game_t01548,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\wどうせだ。全部知らせておいた方がいいだろう。,反正。还是全部告诉你好吧。,OK,
1550,game_t01549,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「なに？」,「什么？」,OK,
1551,game_t01550,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「隊長が言ってた『Ｎｅｅｄ　ｔｏ　ｋｎｏｗ』ってのは本当なんだ。俺たちも正確な所は知らされて無い」,「队长说的‘Need to know’是真的。我们也不知道准确的情况。」,OK,
1552,game_t01551,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\wそう」,「……是吗」,OK,
1553,game_t01552,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「それを知ってるのは、\w…\w…\w警護任務がリリアに及ぶか判断できる人間は、\wひとりしかいない」,「知道这件事的……能够判断护卫任务是否涉及莉莉娅的人，只有一个」,OK,
1554,game_t01553,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「え…\w…\w？」,「诶……？」,OK,
1555,game_t01554,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「そういや隊長も説明して無かったな。ビッグ・マムにも抜かりはあるってことか」,「队长也没说明。看来Big Mom也有疏忽啊」,OK,
1556,game_t01555,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「ど…\w…\wどういうこと？」,「这……这是怎么回事？」,OK,
1557,game_t01556,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「歩兵小隊側の長、\wこの海兵分遣隊の指揮官だよ」,「步兵小队的负责人，就是这支海军陆战队分遣队的指挥官。」,OK,
1558,game_t01557,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「あ、\wそういえば…\w…\w」,「啊，说起来……」,OK,
1559,game_t01558,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「直接聞きに行くって手も無くはない。俺にはそんな特技はないけどな」,「直接去问也不是不行。不过我可没有那种特长。」,OK,
1560,game_t01559,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,本来こういう皮肉というか、\w回りくどい言い方は俺の性分じゃない。,本来这种讽刺或者说拐弯抹角的说法不是我的性格。,OK,
1561,game_t01560,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,性分じゃないが…\w…\w言わずにはいられない…\w…\w。,虽然不是性格问题……但不得不说……,OK,
1562,game_t01561,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「特技？　よく分かんないけど、\wとにかく行けるものなら行くわよ。それでどうにかなるなら――」,「特长？　我也不太清楚，总之能去的话就去。如果那样能行的话——」,OK,
1563,game_t01562,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「レベル４、\wＣ２８ブロック」,「第4层、C28区块」,OK,
1564,game_t01563,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「レベル４、\wＣ２８ブロック…\w…\w？」,「第4层、C28区块……？」,OK,
1565,game_t01564,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,ウィル,「…\w…\w死体安置室さ。まだ生きてる指揮官代理じゃそんな権限はないだろうし。行ってくるか？」,「……尸体安置室。还活着的代理指挥官应该没有那种权限吧。要去看看吗？」,OK,
1566,game_t01565,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,…\w…\w嫌な言い方だ。我ながら。,真难听的说法。连我自己都这么觉得。,OK,
1567,game_t01566,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,リリア,「…\w…\wごめんなさい。もう忘れて」,「……对不起。忘了吧。」,OK,
1568,game_t01567,040_UAF_DAY94_01.egpack,040_UAF_DAY94_01,,クソッ…\w…\w。本当に…\w…\wなんで、\wこんな事に…\w…\w。,该死……真的……为什么会变成这样……,OK,
1569,game_t01568,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「…\w…\w…\w…\w」,「…………」,OK,
1570,game_t01569,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,結局、\w昨日は気まずいまま別行動になった。,结果，昨天还是尴尬地分头行动了。,OK,
1571,game_t01570,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,というより、\wあれ以上何も会話をしなかったし、\wできなかった。,不如说，之后我们再也没说过话，也说不出口。,OK,
1572,game_t01571,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「…\w…\w…\w…\w」,「…………」,OK,
1573,game_t01572,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,今朝の食堂でもあからさまに避けられてたし…\w…\wそれで少しホッとした自分もいる。,今天早上的食堂里也明显被避开了……而且对此我自己也有点松了口气。,OK,
1574,game_t01573,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,部隊としてやっていく以上、\wこのままじゃマズいんだけどな…\w…\w。,作为部队继续下去的话，这样下去可不行啊……,OK,
1575,game_t01574,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「楽にしな」,「放松点」,OK,
1576,game_t01575,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル・リリア,「は――」,「哈——」,OK,
1577,game_t01576,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「本日のピクニック・プランを説明するよ」,「今天说明野餐计划哦」,OK,
1578,game_t01577,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,昨日の今日で、\w出撃はいきなり俺たちか…\w…\w。,昨天刚回来，今天就轮到我们出击了……,OK,
1579,game_t01578,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「…\w…\w…\w…\w」,「…………」,OK,
1580,game_t01579,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「それに先立ち、\wまず昨日決定した今後の基本方針を説明する」,「在那之前，先说明昨天决定的今后基本方针。」,OK,
1581,game_t01580,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,昨日言ってた方針転換とやらの話か…\w…\w？,昨天说的那个所谓方针调整吗……？,OK,
1582,game_t01581,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「ＪＦＫ司令部はこれ以降、\w北東沿岸方面への中継機設置を進め、\w通信可能範囲を拡大して行く方針を決定した」,「JFK司令部决定，今后将在东北沿岸方向设置中继机，扩大通信范围」,OK,
1583,game_t01582,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,え！　それってもしかして…\w…\w。,诶！那难道是……,OK,
1584,game_t01583,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「これに伴い、\w陸地続きと思われる東方面及び南南西方面への展開は打ち切り、\w北東沿岸方面に全ての戦術機派遣を集中させることになる」,「随之，停止向被认为是陆地相连的东方及南南西方向展开，将所有战术机派遣集中到东北沿岸方向」,OK,
1585,game_t01584,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「それは、\wつまり…\w…\w」,「那就是说……」,OK,
1586,game_t01585,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「リリア、\w喜びな。おまえさんの要望だけが理由、\wってワケでも無いんだがね」,「莉莉娅，高兴吧。虽然也不全是因为你的请求。」,OK,
1587,game_t01586,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「は、\wはい！　ありがとうございます！」,「是、是的！非常感谢！」,OK,
1588,game_t01587,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,…\w…\w…\w…\w。,…………,OK,
1589,game_t01588,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「アタシに感謝する必要はないさ。あくまで司令部が通信可能圏を延伸すべき方位と判断したってことさ」,「没必要感谢我。只是司令部判断，应该朝这个方向扩展通信范围而已」,OK,
1590,game_t01589,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,北東沿岸…\w…\wつまりハワイ方面に延伸するってことか…\w…\w。,北东沿岸……也就是向夏威夷方向延伸吗……,OK,
1591,game_t01590,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「それでも…\w…\w感謝したいんです」,「尽管如此……我还是想感谢您」,OK,
1592,game_t01591,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「…\w…\w説明を続けるよ」,「……继续说明哦」,OK,
1593,game_t01592,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「今後は中継機を放射状に展開するのをやめ、\w更には海岸線沿いに補給コンテナを運搬、\w補給拠点として設置していく」,「今后将停止放射状展开中继机，并沿着海岸线运输补给集装箱，将其作为补给据点设置。」,OK,
1594,game_t01593,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「え…\w…\wデポ方式、\wですか…\w…\w！」,「呃……是补给站方式吗……！」,OK,
1595,game_t01594,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,そうか…\w…\wそういう意味での方針転換か…\w…\w。,这样啊……原来是这种意义上的调整方针啊……,OK,
1596,game_t01595,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,でも、\w確かあれは…\w…\w！,但是，我记得那应该是……！,OK,
1597,game_t01596,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「そうだ。最初の拠点に一定量の推進剤を溜め込んだら、\wそれを元手に次の拠点を設置――」,「对。在最初的据点储存一定量的推进剂后，以此为资本设置下一个据点——」,OK,
1598,game_t01597,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「後はその繰り返しでハワイ方面への捜索範囲を伸ばしていくって寸法さ。登山や極地踏破と同じ要領だね」,「之后就是重复这个步骤，逐步扩大夏威夷方向的搜索范围。和登山或极地探险是同样的要领。」,OK,
1599,game_t01598,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「…\w…\w隊長、\wよろしいでしょうか」,「……队长，可以吗」,OK,
1600,game_t01599,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,上は分かってて判断したことだろうけど、\wこれは確認しないわけにはいかない。,上面应该是明白情况后做出的判断，但这件事不能不确认。,OK,
1601,game_t01600,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「お、\wちったぁ学習したね。よろしい、\w発言を許可する」,「哦，总算学会了呢。很好，允许你发言。」,OK,
1602,game_t01601,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「――以前の方針説明によれば、\w艦内に残された推進剤と補給コンテナでハワイに到達することは不可能だったはずですが」,「――根据之前说明的方针，靠舰内剩余的推进剂和补给集装箱，应该到不了夏威夷才对」,OK,
1603,game_t01602,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,原子炉があるから水と電力は何とかできる。,因为有原子炉，水和电力还能想办法解决。,OK,
1604,game_t01603,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,食料もしばらくは持つし、\w塩なんて腐るほどある。,粮食还能撑一段时间，盐更是多到发霉。,OK,
1605,game_t01604,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,だが推進剤だけはどうにもならない――デポ方式に耐えうる量がないという話のはずだった。,但只有推进剂无论如何都解决不了——原本应该是没有足以支撑补给站方式的量。,OK,
1606,game_t01605,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「その前提に変更は無いよ。急に推進剤が海から湧いてきたわけじゃあない」,「那个前提没有改变。推进剂不会突然从海里涌出来。」,OK,
1607,game_t01606,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「だが、\w何もハワイまで機体がたどり着く必要は無いだろう？　要は交信可能圏まで到達できればいいのさ」,「但是，机体没必要一直飞到夏威夷吧？只要到达通信范围就行了。」,OK,
1608,game_t01607,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「それは…\w…\wそうですが…\w…\w」,「那是……确实如此……」,OK,
1609,game_t01608,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「…\w…\wウィルの懸念は分かるよ。この方式、\w口で言うのは簡単だけどね」,「……威尔的担心我明白。这个方法，说起来简单啊。」,OK,
1610,game_t01609,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「毎度余計な積載量を抱え、\w普段以上に推進剤を消耗しながら推進剤を運ぶんだ。後戻りの利かない作戦さ」,「每次都要带着多余的载重量，比平时消耗更多的推进剂来运送推进剂。这是一场无法回头的作战。」,OK,
1611,game_t01610,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,リリア,「…\w…\w…\w…\w」,「…………」,OK,
1612,game_t01611,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「もちろん進出可能距離や推進剤の必要量は計算してるけどねえ、\wこの辺は気象条件にも左右されるから絶対とは言えない」,「当然，虽然计算了可进入距离和推进剂的必要量，但这一带也受气象条件影响，所以不能说绝对。」,OK,
1613,game_t01612,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「途中で戦術機が事故りでもすりゃあ、\w色んな計算がおじゃんになる」,「途中战术机要是出了事故，各种计算就全泡汤了」,OK,
1614,game_t01613,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「…\w…\w…\w…\w」,「…………」,OK,
1615,game_t01614,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,そうだ…\w…\w。推進剤の遠方貯蓄自体に推進剤を使わざるを得ない、\w極めてリスクの高い方式なんだ。,是啊……这是不得不为了在远方储备推进剂而消耗推进剂的、风险极高的方式。,OK,
1616,game_t01615,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,推進剤を備蓄して戻ってくるのにだって推進剤を使うのだから、\w航続距離を伸ばすたびに指数関数的に必要な推進剤の量が増えてゆく。,储备推进剂并返回也需要使用推进剂，因此每次延长航程，所需的推进剂量都会呈指数级增加。,OK,
1617,game_t01616,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「それに、\wもしハワイ側がまったく交信可能圏を拡大していない場合――」,「而且，如果夏威夷方面完全没有扩大通信圈的话——」,OK,
1618,game_t01617,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ダリル,「さっきも言ったとおりさ。最良の条件で見積もっても、\wアタシらがハワイにたどり着くことは無い」,「刚才也说过了。即使按最佳条件估算，我们也到不了夏威夷」,OK,
1619,game_t01618,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,ウィル,「…\w…\w賭けですね」,「……是赌博呢」,OK,
1620,game_t01619,050_UAF_DAY95_01.egpack,050_UAF_DAY95_01,,この方式は、\w単に成功する失敗するだけの話じゃない。,这种方式并不仅仅是成功或失败的问题。,OK,
