"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"4341","game_t04340","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「貴様も誇り高き日本帝国軍の一員なのだ！　自覚を持て！」","「你也是光荣的日本帝国军的一员！给我有点自觉！」"
"4342","game_t04341","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w…\w…\w」","「……」"
"4343","game_t04342","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「おい！　子供中尉さんよ…\w…\w。所属不明の馬の骨とは、\w随分と好き勝手なこと言ってくれるじゃねぇか、\w舐めてんのか！？」","「喂！中尉小鬼……你管我们叫来路不明的无名小卒？口气不小啊，瞧不起人是不是！？」"
"4344","game_t04343","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w…\w…\w」","「……」"
"4345","game_t04344","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w別に舐めちゃいないさ。図星指されて勝手に熱くなってる奴らなんざ、\wいちいち相手にしてられるか！　引っ込んでろ」","「……我可没瞧不起人。被我说中了就自己炸毛的家伙，我没空一个个搭理！给我滚回去」"
"4346","game_t04345","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「中尉…\w…\wッ！」","「中尉……！」"
"4347","game_t04346","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","悪いな、\w柚香――もう止まらねぇよ！","抱歉了，柚香——我已经停不下来了！"
"4348","game_t04347","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「貴様…\w…\w！」","「你这混蛋……！」"
"4349","game_t04348","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「あ～～～～～～～～～～～～～～っっっっ！！！」","「啊～～～～～～～～～～～～～～～～～～！！！」"
"4350","game_t04349","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\wったく情けねぇッッ！　あ～情けねぇッッッ！！\nてめぇらそれでも合衆国の衛士かよ。\n大体、\wボキャブラリーなさすぎなんだよ、\wボケが」","「……真他妈没出息！！啊～没出息！！你们这样也算合众国的卫士？我说你们词汇量也太贫乏了吧，白痴」"
"4351","game_t04350","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「あぁ！？　うるせぇよ！」","「啊！？烦死了！」"
"4352","game_t04351","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「バカ、\w仮にも相手は中尉だぞ」","「笨蛋，好歹对方是中尉啊」"
"4353","game_t04352","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「気にすんな、\w階級で黙らせたとか、\w後からゴチャゴチャ言い訳されたらたまんねぇ。言いてぇことがあれば聞いてやる」","「别在意，要是事后被你们叽叽歪歪说我用军衔压人，我可受不了。有什么想说的就说吧。」"
"4354","game_t04353","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「なにぃ…\w…\w」","「什么……」"
"4355","game_t04354","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「てめぇ等、\w誇りをどこに捨ててきた？　女掴まえて中学生レベルのつまんねぇ下ネタとか、\w笑えねぇんだよ」","「你们这帮家伙，把尊严丢哪儿去了？抓着个女人说初中生级别的无聊黄段子，一点都不好笑啊。」"
"4356","game_t04355","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「そんなに溜まってんなら、\w戦術機の陰でヌいてから出直して来い、\wアホが！」","「憋成这样，去战术机后面打一枪再回来，白痴！」"
"4357","game_t04356","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「な、\wなんだと――！　口の減らねぇガキが！　ぶん殴ってやろうか――！」","「你、你说什么！？嘴硬的小鬼！看我揍扁你——！」"
"4358","game_t04357","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「その気があるんなら、\w予告なんかすんなボケ。おまえ本当に殴り合いなんかしたことあんのか？」","「想打就别预告啊，蠢货。你真打过架吗？」"
"4359","game_t04358","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「こ、\wこ、\wこ、\wこの――！」","「你、你、你、这混账——！」"
"4360","game_t04359","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","おーおー、\w顔真っ赤にして怒りやがって…\w…\w。","哦—哦，脸涨得通红发火呢……。"
"4361","game_t04360","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","これだから、\w白人は…\w…\w。","白人就是这样……。"
"4362","game_t04361","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「あわわ…\w…\w」","「啊哇哇……」"
"4363","game_t04362","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\wやっぱ、\w西には程度の低い連中しかいねえのか。うすうす感じちゃいたが、\wほんと、\wがっかりだぜ」","「……果然，西海岸只有低水平的家伙啊。虽然隐约感觉到了，但真是让人失望。」"
"4364","game_t04363","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「て、\wてめぇ…\w…\w！！　てめぇ…\w…\w！！」","「你、你这混蛋……！！ 你这混蛋……！！」"
"4365","game_t04364","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「おい、\wちょっと待て…\w…\w。おまえ…\w…\w…\w…\w東にいたことがあるのか？」","「喂，等等……。你…………在东海岸待过吗？」"
"4366","game_t04365","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「ああ…\w…\w。東海岸の連中は立派だったよ。少なくともオマエらみたいなクソはいなかったさ」","「啊……。东海岸的家伙们可了不起了。至少没你们这种混蛋。」"
"4367","game_t04366","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w…\w…\w」","「……」"
"4368","game_t04367","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「あの苦境にあって、\w故郷を取り返そうと全力で戦っていた…\w…\w」","「在那种困境中，他们为了夺回故乡全力战斗着……」"
"4369","game_t04368","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「し、\wしんみり語って誤魔化すんじゃねぇ――」","「别、别想用这种感慨来糊弄过去——」"
"4370","game_t04369","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「――黙ってろ！　…\w…\w続けてくれ」","「——闭嘴！……请继续说。」"
"4371","game_t04370","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「俺は…\w…\wバビロン作戦後に、\w米軍に拾われて一緒に戦った。俺たち帝国の衛士だけじゃない。難民兵士たちも、\w行動を共にしていた」","「我……在巴比伦作战后被美军收留，一起战斗了。不只有我们帝国的卫士，难民士兵们也共同行动。」"
"4372","game_t04371","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w…\w…\w」","「……」"
"4373","game_t04372","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「東の米軍は、\w尊敬に値する軍だった。統制は行き届き、\w俺らに対する礼儀もわきまえてたよ」","「东海岸的美军，是值得尊敬的军队。纪律严明，也懂得对我们应有的礼节。」"
"4374","game_t04373","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「…\w…\w…\w…\w」","「……」"
"4375","game_t04374","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「おまえ…\w…\w名前は？」","「你……叫什么名字？」"
"4376","game_t04375","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「帝国軍第１戦術機甲大隊第１７小隊、\w龍浪響中尉だ。つい先日まで、\wおたくの強襲揚陸艦ボクサーに世話になってた」","「帝国军第1战术机甲大队第17小队，龙浪响中尉。直到前几天，还受你们强袭登陆舰拳师号的照顾。」"
"4377","game_t04376","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「なに…\w…\wボクサーに…\w…\w」","「什么……拳师号上……」"
"4378","game_t04377","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「東からこっちに歩いてきた奴がいたよな…\w…\w。確かボクサーに乗艦してたって話だった気がする…\w…\w」","「听说有个从东边徒步走过来的家伙……记得好像是乘拳师号来的……」"
"4379","game_t04378","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「ボクサーに乗っていたタツナミって…\w…\wまさか、\wあのタツナミか？」","「乘过拳师号的龙浪……难道，是那个龙浪吗？」"
"4380","game_t04379","070_承_2005_10_11 物資受取・雫・エレン01.egpack","070_承_2005_10_11 物資受取・雫・エレン01","","「おい…\w…\wあいつ帝国の欧州派遣軍の一員なんじゃねぇのか？」","「喂……那家伙是帝国欧洲派遣军的一员吧？」"
