egpack,id,jp,next_jp_carried_in_this_block
060_UAF_DAY96_01.egpack,game_t02155,「忘れられたくない、\w独りで死にたくない――」,さっき漏らした泣き言…\w…\wあれがおまえの心情なんだろ…\w…\w？
060_UAF_DAY96_01.egpack,game_t02156,さっき漏らした泣き言…\w…\wあれがおまえの心情なんだろ…\w…\w？,「…\w…\wッ！」
060_UAF_DAY96_01.egpack,game_t02157,「…\w…\wッ！」,「自分は見捨てられたくない、だから自分も見捨てない、語り継ぐ――」
060_UAF_DAY96_01.egpack,game_t02158,「自分は見捨てられたくない、だから自分も見捨てない、語り継ぐ――」,「……そう叫んで死人を漁ってるようにしか見えねえんだよ！」
060_UAF_DAY96_01.egpack,game_t02159,「……そう叫んで死人を漁ってるようにしか見えねえんだよ！」,「…\w…\w…\w…\w」
060_UAF_DAY96_01.egpack,game_t02160,「…\w…\w…\w…\w」,「…\w…\w…\w…\w」
060_UAF_DAY96_01.egpack,game_t02161,「…\w…\w…\w…\w」,「…\w…\w死者は、\wそんな都合の良い存在じゃないわ」
060_UAF_DAY96_01.egpack,game_t02162,「…\w…\w死者は、\wそんな都合の良い存在じゃないわ」,「ああ？」
060_UAF_DAY96_01.egpack,game_t02163,「ああ？」,「…\w…\wレナードの件は、\w悪かったわよ。ちょっと無神経だった」
060_UAF_DAY96_01.egpack,game_t02164,「…\w…\wレナードの件は、\w悪かったわよ。ちょっと無神経だった」,「…\w…\wなんだよ急に」
060_UAF_DAY96_01.egpack,game_t02165,「…\w…\wなんだよ急に」,急に…\w…\w大人しくなった…\w…\w？
060_UAF_DAY96_01.egpack,game_t02166,急に…\w…\w大人しくなった…\w…\w？,あなたたち:・・・・・
060_UAF_DAY96_01.egpack,game_t02167,「でもその死者こそ、\wウィルが…\w…\wあなたたちが目を背けてる現実のひとつよ」,「どういう…\w…\w意味だ…\w…\w？」
060_UAF_DAY96_01.egpack,game_t02168,「どういう…\w…\w意味だ…\w…\w？」,「…\w…\wううん、\w例えばウィルだって、\w心の何処かでは理解してるんだわ」
060_UAF_DAY96_01.egpack,game_t02169,「…\w…\wううん、\w例えばウィルだって、\w心の何処かでは理解してるんだわ」,「おい…\w…\w答えろよ…\w…\w」
060_UAF_DAY96_01.egpack,game_t02170,「おい…\w…\w答えろよ…\w…\w」,なんだよ……なんでこいつは一人で納得してるんだ……？　人の話を勝手に解釈するなよ……？
060_UAF_DAY96_01.egpack,game_t02171,なんだよ……なんでこいつは一人で納得してるんだ……？　人の話を勝手に解釈するなよ……？,「『残された貴重な戦力』――」
060_UAF_DAY96_01.egpack,game_t02172,「『残された貴重な戦力』――」,「…\w…\wあ？」
060_UAF_DAY96_01.egpack,game_t02173,「…\w…\wあ？」,「そうじゃなきゃ、\wあんな台詞が出てくるわけないもの…\w…\w」
060_UAF_DAY96_01.egpack,game_t02174,「そうじゃなきゃ、\wあんな台詞が出てくるわけないもの…\w…\w」,「だから、\wひとりで勝手に納得してんじゃ…\w…\w」
060_UAF_DAY96_01.egpack,game_t02175,「だから、\wひとりで勝手に納得してんじゃ…\w…\w」,「ウィル」
060_UAF_DAY96_01.egpack,game_t02176,「ウィル」,「な、\w何だよ」
060_UAF_DAY96_01.egpack,game_t02177,「な、\w何だよ」,「『死傷者は約１０００名近い』――艦長の言葉だけど、\wそのうち相当数が亡くなられてるわよね」
060_UAF_DAY96_01.egpack,game_t02178,「『死傷者は約１０００名近い』――艦長の言葉だけど、\wそのうち相当数が亡くなられてるわよね」,「医療エリアを見た限り、\wそんなに入院者がいるようにも見えなかったから」
060_UAF_DAY96_01.egpack,game_t02179,「医療エリアを見た限り、\wそんなに入院者がいるようにも見えなかったから」,「…\w…\wそれがどうしたってんだ？」
060_UAF_DAY96_01.egpack,game_t02180,「…\w…\wそれがどうしたってんだ？」,それは確かだ。流れ着いてからもう３ヶ月も経っている。
060_UAF_DAY96_01.egpack,game_t02181,それは確かだ。流れ着いてからもう３ヶ月も経っている。,母艦の設備で回復できる奴はとっくにしてるし、ここで治せないような重傷者は、今日まで持たなかった奴がほとんどだ。
060_UAF_DAY96_01.egpack,game_t02182,母艦の設備で回復できる奴はとっくにしてるし、ここで治せないような重傷者は、今日まで持たなかった奴がほとんどだ。,今入院しているのは、\w命に別状は無いが、\w回復に時間が掛かる――複雑骨折とか、\wそんな怪我をした連中ばかりだ。
060_UAF_DAY96_01.egpack,game_t02183,今入院しているのは、\w命に別状は無いが、\w回復に時間が掛かる――複雑骨折とか、\wそんな怪我をした連中ばかりだ。,「その人たち、\wどうしたの？　レベル４、\wＣ２８ブロック？」
060_UAF_DAY96_01.egpack,game_t02184,「その人たち、\wどうしたの？　レベル４、\wＣ２８ブロック？」,Ｃ２８ブロック…\w…\w。
060_UAF_DAY96_01.egpack,game_t02185,Ｃ２８ブロック…\w…\w。,死体安置室のことか…\w…\wおととい俺が皮肉に使った奴だ。よく覚えてやがる…\w…\w。
060_UAF_DAY96_01.egpack,game_t02186,死体安置室のことか…\w…\wおととい俺が皮肉に使った奴だ。よく覚えてやがる…\w…\w。,「…\w…\w遺体が残ってる奴はな。あいつらをいつか、\w必ず本土に連れ帰ってやるのも、\w俺たちの任務だよ」
060_UAF_DAY96_01.egpack,game_t02187,「…\w…\w遺体が残ってる奴はな。あいつらをいつか、\w必ず本土に連れ帰ってやるのも、\w俺たちの任務だよ」,大海崩で海に消えた奴らも多い……だからせめて、あいつらだけは――
060_UAF_DAY96_01.egpack,game_t02188,大海崩で海に消えた奴らも多い……だからせめて、あいつらだけは――,「やっぱり…\w…\wね」
060_UAF_DAY96_01.egpack,game_t02189,「やっぱり…\w…\wね」,「…\w…\wおい、\wリリア？」
060_UAF_DAY96_01.egpack,game_t02190,「…\w…\wおい、\wリリア？」,「私、\wちょっと中尉に具申してくる」
060_UAF_DAY96_01.egpack,game_t02191,「私、\wちょっと中尉に具申してくる」,「おい、\w待てよ！　まだ話は――」
060_UAF_DAY96_01.egpack,game_t02192,「おい、\w待てよ！　まだ話は――」,くそっ、\w相変わらず独断専行精神の固まりだなこいつは…\w…\w！
060_UAF_DAY96_01.egpack,game_t02193,くそっ、\w相変わらず独断専行精神の固まりだなこいつは…\w…\w！,「私たち、\w覚悟を決めるべきなのよ。生きている私たち自身のために」
060_UAF_DAY96_01.egpack,game_t02194,「私たち、\w覚悟を決めるべきなのよ。生きている私たち自身のために」,「リリア！　おい――！」
060_UAF_DAY96_01.egpack,game_t02195,「リリア！　おい――！」,なんなんだ……何が覚悟だ……？
060_UAF_DAY96_01.egpack,game_t02196,なんなんだ……何が覚悟だ……？,……しまった…\w…\wつい大声でやりあっちまった。
060_UAF_DAY96_01.egpack,game_t02197,……しまった…\w…\wつい大声でやりあっちまった。,食堂に人が少なくて助かったぜ…\w…\w。
060_UAF_DAY96_01.egpack,game_t02198,食堂に人が少なくて助かったぜ…\w…\w。,「なかなか派手にやったじゃない」
060_UAF_DAY96_01.egpack,game_t02199,「なかなか派手にやったじゃない」,「メル…\w…\w！」
060_UAF_DAY96_01.egpack,game_t02200,「メル…\w…\w！」,またいいタイミングで出てきやがる……！
060_UAF_DAY96_01.egpack,game_t02201,またいいタイミングで出てきやがる……！,こいつが食堂使う時間が変則的だってこと、すっかり忘れてた……。
060_UAF_DAY96_01.egpack,game_t02202,こいつが食堂使う時間が変則的だってこと、すっかり忘れてた……。,「先任衛兵伍長に見つかんなくて良かったねー。最近風紀にウルサイらしいじゃん？」
060_UAF_DAY96_01.egpack,game_t02203,「先任衛兵伍長に見つかんなくて良かったねー。最近風紀にウルサイらしいじゃん？」,「……まあな」
060_UAF_DAY96_01.egpack,game_t02204,「……まあな」,今みたいな艦の士気に関わる大喧嘩、ＭＡに見つかったら吊るし上げじゃ済まなかったかもしれない。
060_UAF_DAY96_01.egpack,game_t02205,今みたいな艦の士気に関わる大喧嘩、ＭＡに見つかったら吊るし上げじゃ済まなかったかもしれない。,そんなモン、\w気にしてる余裕も無かったが…\w…\w。
060_UAF_DAY96_01.egpack,game_t02206,そんなモン、\w気にしてる余裕も無かったが…\w…\w。,「まーそんなに甲板ダイエットが好きなら止めないよ。どうよウィル」
060_UAF_DAY96_01.egpack,game_t02207,「まーそんなに甲板ダイエットが好きなら止めないよ。どうよウィル」,「…\w…\wこないだのも見てたのか」
060_UAF_DAY96_01.egpack,game_t02208,「…\w…\wこないだのも見てたのか」,「見てたのは私じゃないけどね。ふふふ、\w我らの情報網は常に柱の影にいるのだよ、\wキミ」
060_UAF_DAY96_01.egpack,game_t02209,「見てたのは私じゃないけどね。ふふふ、\w我らの情報網は常に柱の影にいるのだよ、\wキミ」,「…\w…\wふん」
060_UAF_DAY96_01.egpack,game_t02210,「…\w…\wふん」,嫌なものを見られちまったな…\w…\w。
060_UAF_DAY96_01.egpack,game_t02211,嫌なものを見られちまったな…\w…\w。,「で、\w追いかけないの？　リリア、\w行っちゃったよ？」
060_UAF_DAY96_01.egpack,game_t02212,「で、\w追いかけないの？　リリア、\w行っちゃったよ？」,「…\w…\w追いかけてもしょうがないだろ」
060_UAF_DAY96_01.egpack,game_t02213,「…\w…\w追いかけてもしょうがないだろ」,あそこまですれ違っちまった今、\w追いかけたところで話が蒸し返されるだけだ。
060_UAF_DAY96_01.egpack,game_t02214,あそこまですれ違っちまった今、\w追いかけたところで話が蒸し返されるだけだ。,「ありゃ少年、\w日和っちゃうの？」
060_UAF_DAY96_01.egpack,game_t02215,「ありゃ少年、\w日和っちゃうの？」,「…\w…\w…\w…\w」
060_UAF_DAY96_01.egpack,game_t02216,「…\w…\w…\w…\w」,「今ここで誤魔化したって、\w君ら分隊編成じゃろ？　任務じゃ嫌でも顔合わすんじゃないん？」
060_UAF_DAY96_01.egpack,game_t02217,「今ここで誤魔化したって、\w君ら分隊編成じゃろ？　任務じゃ嫌でも顔合わすんじゃないん？」,「任務に私情は出さねえよ。\nま、\w逆にあいつが任務に私情を持ち込んだら\n『嫌でも』ぶつかるんだろうけどな」
060_UAF_DAY96_01.egpack,game_t02218,「任務に私情は出さねえよ。\nま、\w逆にあいつが任務に私情を持ち込んだら\n『嫌でも』ぶつかるんだろうけどな」,「へえ、\w何それ永遠なる闘争宣言？　男の子だねえウィル」
060_UAF_DAY96_01.egpack,game_t02219,「へえ、\w何それ永遠なる闘争宣言？　男の子だねえウィル」,「…\w…\w仕方ないだろ、\wその、\wなんだ。状況に対する根本的認識の相違、\wってヤツが分かったからよ」
060_UAF_DAY96_01.egpack,game_t02220,「…\w…\w仕方ないだろ、\wその、\wなんだ。状況に対する根本的認識の相違、\wってヤツが分かったからよ」,選択肢:リソース
060_UAF_DAY96_01.egpack,game_t02221,「生き延びるための選択肢を私情で潰されたくないんだよ、\w俺は」,そもそもこんな根本的で単純な話が、何で揉め事になるのかこそ分からねえよ……。
060_UAF_DAY96_01.egpack,game_t02222,そもそもこんな根本的で単純な話が、何で揉め事になるのかこそ分からねえよ……。,それとも俺が何か、\wそれこそ根本的な思い違いをしてるのか…\w…\w？
